entity,value,variation,sector,gov_level,subgroup,account,plan,objective,program,project
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,232560000,0.17113260851,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,3682600000,0.11456442673,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,300000000,129.71895424837,"Cultura, Recreación y Deporte",Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,6000000000,0.46660109330,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Garantía del desarrollo integral de la primera infancia,Promoción de la creación y la apropiación artística en niños y niñas en primera infancia
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,46969000000,1.13560745890,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender","Promoción de la formación, apropiación y creación artística en niños, niñas y adolescentes en colegios de Bogotá"
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,1280000000,7.00000000000,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Lucha contra distintos tipos de discriminación y violencias por condición, situación, identidad, diferencia, diversidad o etapa del ciclo vital",Reconocimiento de la diversidad y la interculturalidad a través de las artes
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,17076000000,-0.02160339356,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,"Gestión, dotación, programación y aprovechamiento económico de los escenarios culturales públicos"
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,26247000000,4.55203827516,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,"Adecuación, mantenimiento y amoblamiento de la infraestructura pública para las artes"
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,27351000000,0.17386266094,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Ejercicio de las libertades culturales y deportivas,Fortalecimiento de las prácticas artísticas en el Distrito Capital
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,400000000,1.66666666667,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Revitalización del centro ampliado,Intenenciones urbanas a través de las artes
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,50000000,0.66666666667,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Promoción de la participación ciudadana y la construcción de probidad
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,1870000000,0.24666666667,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento de la gestión institucional del Instituto Distrital de las Artes
INSTITUTO DISTRITAL DE LAS ARTES - IDARTES,1292000000,0.84356258481,"Cultura, Recreación y Deporte",Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,"Gestión de la divulgación, difusión y las comunicaciones en el Instituto Distrital de las Artes"
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,24033713000,0.04091024474,Hacienda,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,320000000,none,Hacienda,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,8329524000,0.04054432198,Hacienda,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,3918000000,0.15201411350,Hacienda,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,2738000000,-0.09794451272,Hacienda,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,11000000,0.36645962733,Hacienda,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,80000000,-0.20000000000,Hacienda,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Confianza ciudadana: Fortalecimiento de la apariencia del servicio de Catastro Bogotá
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,1318872000,-0.58314674785,Hacienda,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Consolidación y fortalecimiento de la infraestructura de datos especiales de Bogotá IDECA
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,1351906000,-0.32942101995,Hacienda,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,"Sostenibilidad, consolidación y gobernabilidad institucional"
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,6732867000,0.06931974801,Hacienda,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Censo inmobiliario  de Bogotá
UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,4701025000,0.42454353335,Hacienda,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento y modernización tecnológica de la UAECD
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,7881404000,0.07915004414,Movilidad,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,2441501000,0.04687816899,Movilidad,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,4005357000,0.05482382852,Movilidad,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,395500000,0.02941176471,Movilidad,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,3192000000,0.08049556564,Movilidad,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,1000000,-0.02912621359,Movilidad,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,127597743000,-0.18974437634,Movilidad,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Movilidad Humana,"Recuperación, rehabilitación y mantenimiento de la malla vial"
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,5030576000,-0.83257796256,Movilidad,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Gestión integral de riesgos,Mitigación de riesgos en zonas alto impacto
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,1000000000,-0.33333333333,Movilidad,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Fortalecimiento y desarrollo institucional
UNIDAD ADMONISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO ,72572930000,14.12430732552,Movilidad,Establecimientos Públicos,Inversión,Pasivos exigibles,,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,9215240000,0.03440871247,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,350000000,1.69230769231,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,3158266000,0.03652575852,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,193277000,0.00268729346,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,1732450000,0.12961067244,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,3000000,0.00000000000,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,183368000000,0.02554809843,Hábitat,Establecimientos Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,7969600000,2.98084900736,Hábitat,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Fortalecimiento y mejorarriento de la calidad y cobertura de los servicios públicos,"Gestión para el servicio de alumbrado público en Bogotá, D.C."
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,8204196000,0.07363263640,Hábitat,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Fortalecimiento y mejorarriento de la calidad y cobertura de los servicios públicos,Gestión para los servicios funerarios distritales
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,178879825000,0.03873259239,Hábitat,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Basura cero,Gestión integral de residuos sólidos para el Distrito Capital y la región
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,434000000,0.01868369167,Hábitat,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Ojo ciudadano
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,2697320000,-0.50250222575,Hábitat,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,Gestión institucional
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,1502719000,-0.81238886987,Hábitat,Establecimientos Públicos,Inversión,Pasivos exigibles,,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,67817188000,0.04694962546,Educación,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,28165402000,-0.09975847406,Educación,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,21229629000,0.02393221730,Educación,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,1617418000,-0.08880785237,Educación,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,16761390000,0.08379504497,Educación,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,18114167000,0.02532003173,Educación,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,60148326000,0.00882681782,Educación,Establecimientos Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,10000000000,3.00000000000,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Construcción nueve sede universitaria Ciudadela El Porvenir - Bosa
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,12222250000,-0.42662288160,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Mejoramiento y ampliación de la infraestructura física de la Universidad
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,7433750000,0.00000000000,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Dotación de laboratorios Universidad Distrito
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,4130000000,-0.13958333333,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes, Educación incluyante, diversa y de calidad para dsfrutar y aprender",Dotación y actualización biblioteca
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,4794000000,0.06533333333,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Ciencia, tecnología e innovación para avanzar en el desarrollo de la ciudad",Promoción de la investigación y desarrollo científico
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,2500000000,0.00000000000,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Ciencia, tecnología e innovación para avanzar en el desarrollo de la ciudad",Desarrollo y fortalecimiento doctorados y maestrías
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,3620000000,-0.26868686869,Educación,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento",Sistema integrado de información
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,84215000,-0.00116233558,Educación,Establecimientos Públicos,Inversión,Transferencias para inversión,Otras transferencias,Fondo Préstamo de Empleadas ( Universidad Distrital),,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,183840000,0.00655376883,Educación,Establecimientos Públicos,Inversión,Transferencias para inversión,Otras transferencias,Fondo de Vivienda ( Universidad Distrital),,
CONTRALORIA DE BOGOTÁ D.C.,70570973000,0.07110384707,Otras Entidades Distritales,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
CONTRALORIA DE BOGOTÁ D.C.,880000000,none,Otras Entidades Distritales,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
CONTRALORIA DE BOGOTÁ D.C.,23969040000,0.07182110594,Otras Entidades Distritales,Establecimientos Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
CONTRALORIA DE BOGOTÁ D.C.,1207560000,-0.13868758916,Otras Entidades Distritales,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
CONTRALORIA DE BOGOTÁ D.C.,4608330000,-0.13873679977,Otras Entidades Distritales,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
CONTRALORIA DE BOGOTÁ D.C.,21000000,-0.30000000000,Otras Entidades Distritales,Establecimientos Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
CONTRALORIA DE BOGOTÁ D.C.,960000000,0.23076923077,Otras Entidades Distritales,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,Control social a la gestión pública
CONTRALORIA DE BOGOTÁ D.C.,5166000000,-0.30037067082,Otras Entidades Distritales,Establecimientos Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",Fortalecimiento de la capacidad institucional para un control fiscal efectivo y transparente
