entity,value,variation,sector,gov_level,subgroup,account,plan,objective,program,project
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,1732450000,0.1296106724,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,3000000,0,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,183368000000,0.0255480984,Hábitat,Establecimiento Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,16173796000,0.677168128,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,Fortalecimiento y mejorarriento de la calidad y cobertura de los servicios públicos,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,178879825000,0.0387325924,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Un territorio que enfrenta el cambio climático y se ordena alrededor del agua,Basura cero,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,434000000,0.0186836917,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,2697320000,-0.5025022257,Hábitat,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Fortalecimiento de la función administrativa y desarrollo institucional,
UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PÚBLICOS,1502719000,-0.8123888699,Hábitat,Establecimiento Públicos,Inversión,Pasivos exigibles,Pasivos exigibles,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,67817188000,0.0469496255,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,28165402000,-0.0997584741,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,21229629000,0.0239322173,Educación,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,1617418000,-0.0888078524,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,16761390000,0.083795045,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,18114167000,0.0253200317,Educación,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,60148326000,0.0088268178,Educación,Establecimiento Públicos,Gastos de funcionamiento,Transferencias para funcionamiento,Otras transferencias,,,
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,33786000000,-0.0628016644,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Construcción de saberes. Educación incluyente, diversa y de calidad para disfrutar y aprender",
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,7294000000,0.042,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una ciudad que supera la segregación y la discriminación: el ser humano en el centro de las preocupaciones del desarrollo,"Ciencia, tecnología e innovación para avanzar en el desarrollo de la
ciudad",
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,3620000000,-0.2686868687,Educación,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"TIC para gobierno digital, ciudad inteligente y sociedad del conocimiento y del emprendimiento",
UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,268055000,0.0041167833,Educación,Establecimiento Públicos,Inversión,Transferencias para inversión,Otras transferencias,,,
CONTRALORÍA DE BOGOTÁ D.C.,70570973000,0.0711038471,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales asociados a la nómina,,,
CONTRALORÍA DE BOGOTÁ D.C.,880000000,none,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Servicios personales indirectos,,,
CONTRALORÍA DE BOGOTÁ D.C.,23969040000,0.0718211059,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Servicios personales,Aportes patronales al sector privado y público,,,
CONTRALORÍA DE BOGOTÁ D.C.,1207560000,-0.1386875892,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de bienes,,,
CONTRALORÍA DE BOGOTÁ D.C.,4608330000,-0.1387367998,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Adquisición de servicios,,,
CONTRALORÍA DE BOGOTÁ D.C.,21000000,-0.3,Otras Entidades Distritales,Establecimiento Públicos,Gastos de funcionamiento,Gastos generales,Otros gastos generales,,,
CONTRALORÍA DE BOGOTÁ D.C.,960000000,0.2307692308,Otras Entidades Distritales,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,Bogotá Humana: participa y decide,
CONTRALORÍA DE BOGOTÁ D.C.,5166000000,-0.3003706708,Otras Entidades Distritales,Establecimiento Públicos,Inversión,Directa,Bogotá Humana,Una Bogotá que defiende y fortalece lo público,"Transparencia, probidad, lucha contra la corrupción y control social efectivo e incluyente",
